Enhet;År;Sekundærflytting;Botid i Norge;Kommunenummer;Kommune;Antall
Personer;2017;Flyttet hit;Alle;1535;Vestnes;11
Personer;2017;Flyttet hit;Alle;1547;Aukra;13
Personer;2017;Flyttet hit;Alle;1548;Fræna (t.o.m. 2019);33
Personer;2017;Flyttet hit;Alle;1551;Eide (t.o.m. 2019);10
Personer;2017;Flyttet hit;Alle;1554;Averøy;10
Personer;2017;Flyttet hit;Alle;1612;;14
Personer;2017;Flyttet hit;Alle;1617;;20
Personer;2017;Flyttet hit;Alle;1621;;15
Personer;2017;Flyttet hit;Alle;1624;Rissa (t.o.m. 2017);16
Personer;2017;Flyttet hit;Alle;1634;;28
Personer;2017;Flyttet hit;Alle;1636;;14
Personer;2017;Flyttet hit;Alle;1648;;25
Personer;2017;Flyttet hit;Alle;1711;;5
Personer;2017;Flyttet hit;Alle;1717;;21
Personer;2017;Flyttet hit;Alle;1724;;15
Personer;2017;Flyttet hit;Alle;1739;;10
Personer;2017;Flyttet hit;Alle;1750;;13
Personer;2017;Flyttet hit;Alle;1756;;19
Personer;2017;Flyttet hit;Alle;1812;Sømna;6
Personer;2017;Flyttet hit;Alle;1833;Rana;112
Personer;2017;Flyttet hit;Alle;1853;Evenes;13
Personer;2017;Flyttet hit;Alle;1859;Flakstad;14
Personer;2017;Flyttet hit;Alle;1860;Vestvågøy;70
Personer;2017;Flyttet hit;Alle;1866;Hadsel;53
Personer;2017;Flyttet hit;Alle;1868;Øksnes;6
Personer;2017;Flyttet hit;Alle;1871;Andøy;23
Personer;2017;Flyttet hit;Alle;1903;;101
Personer;2017;Flyttet hit;Alle;1920;;3
Personer;2017;Flyttet hit;Alle;1922;;8
Personer;2017;Flyttet hit;Alle;1924;;16
Personer;2017;Flyttet hit;Alle;1927;Tranøy (t.o.m. 2019);12
Personer;2017;Flyttet hit;Alle;2003;;29
Personer;2017;Flyttet hit;Alle;2019;;14
Personer;2017;Flyttet hit;Alle;2027;;11
Personer;2017;Flyttet hit;Alle;2028;;22
Prosent;2017;Flyttet hit;0-4 år;0101;;4.7
Prosent;2017;Flyttet hit;0-4 år;0105;;3.0
Prosent;2017;Flyttet hit;0-4 år;0106;;3.4
Prosent;2017;Flyttet hit;0-4 år;0119;;10.2
Prosent;2017;Flyttet hit;0-4 år;0123;Spydeberg (t.o.m. 2019);8.3
Prosent;2017;Flyttet hit;0-4 år;0135;;4.3
Prosent;2017;Flyttet hit;0-4 år;0211;;4.7
Prosent;2017;Flyttet hit;0-4 år;0219;;3.2
Prosent;2017;Flyttet hit;0-4 år;0221;Aurskog-Høland (t.o.m. 2019);4.5
Prosent;2017;Flyttet hit;0-4 år;0228;;3.3
Prosent;2017;Flyttet hit;0-4 år;0229;;5.7
Prosent;2017;Flyttet hit;0-4 år;0233;;4.7
Prosent;2017;Flyttet hit;0-4 år;0301;Oslo;2.0
Prosent;2017;Flyttet hit;0-4 år;0412;;3.5
Prosent;2017;Flyttet hit;0-4 år;0420;;10.9
Prosent;2017;Flyttet hit;0-4 år;0423;;6.3
Prosent;2017;Flyttet hit;0-4 år;0425;;2.1
Prosent;2017;Flyttet hit;0-4 år;0428;;2.4
Prosent;2017;Flyttet hit;0-4 år;0429;;4.0
Prosent;2017;Flyttet hit;0-4 år;0438;;15.7
Prosent;2017;Flyttet hit;0-4 år;0439;;9.4
Prosent;2017;Flyttet hit;0-4 år;0441;;0.0
Prosent;2017;Flyttet hit;0-4 år;0502;;2.9
Prosent;2017;Flyttet hit;0-4 år;0532;;7.5
Prosent;2017;Flyttet hit;0-4 år;0538;;9.6
Prosent;2017;Flyttet hit;0-4 år;0612;;2.7
Prosent;2017;Flyttet hit;0-4 år;0615;;7.9
Prosent;2017;Flyttet hit;0-4 år;0617;;3.4
Prosent;2017;Flyttet hit;0-4 år;0618;;3.3
Prosent;2017;Flyttet hit;0-4 år;0627;Røyken (t.o.m. 2019);4.7
Prosent;2017;Flyttet hit;0-4 år;0628;Hurum (t.o.m. 2019);5.5
Prosent;2017;Flyttet hit;0-4 år;0702;Holmestrand (t.o.m. 2017);4.5
Prosent;2017;Flyttet hit;0-4 år;0723;Tjøme (t.o.m. 2017);10.3
Prosent;2017;Flyttet hit;0-4 år;0815;;6.9
Prosent;2017;Flyttet hit;0-4 år;0827;;0.0
Prosent;2017;Flyttet hit;0-4 år;0901;;7.6
Prosent;2017;Flyttet hit;0-4 år;0912;;21.7
Prosent;2017;Flyttet hit;0-4 år;1032;Lyngdal (t.o.m. 2019);6.7
Prosent;2017;Flyttet hit;0-4 år;1034;;0.0
Prosent;2017;Flyttet hit;0-4 år;1101;Eigersund;3.9
Prosent;2017;Flyttet hit;0-4 år;1122;Gjesdal;5.8
Prosent;2017;Flyttet hit;0-4 år;1127;Randaberg;8.9
Prosent;2017;Flyttet hit;0-4 år;1228;Odda (t.o.m. 2019);3.6
Prosent;2017;Flyttet hit;0-4 år;1231;Ullensvang (t.o.m. 2019);4.5
Prosent;2017;Flyttet hit;0-4 år;1233;;9.7
Prosent;2017;Flyttet hit;0-4 år;1242;;32.6
Prosent;2017;Flyttet hit;0-4 år;1251;;24.6
Prosent;2017;Flyttet hit;0-4 år;1253;;12.5
Prosent;2017;Flyttet hit;0-4 år;1266;;0.0
Prosent;2017;Flyttet hit;0-4 år;1401;Flora (t.o.m. 2019);4.7
Prosent;2017;Flyttet hit;0-4 år;1412;;41.7
Prosent;2017;Flyttet hit;0-4 år;1413;;9.3
Prosent;2017;Flyttet hit;0-4 år;1416;;0.0
Prosent;2017;Flyttet hit;0-4 år;1428;;6.1
Prosent;2017;Flyttet hit;0-4 år;1443;Eid (t.o.m. 2019);7.7
Prosent;2017;Flyttet hit;0-4 år;1444;Hornindal (t.o.m. 2019);55.6
Prosent;2017;Flyttet hit;0-4 år;1519;Volda (t.o.m. 2019);2.8
Prosent;2017;Flyttet hit;0-4 år;1523;Ørskog (t.o.m. 2019);10.0
Prosent;2017;Flyttet hit;0-4 år;1524;Norddal (t.o.m. 2019);0.0
Prosent;2017;Flyttet hit;0-4 år;1525;Stranda;24.2
Prosent;2017;Flyttet hit;0-4 år;1535;Vestnes;3.8
Prosent;2017;Flyttet hit;0-4 år;1548;Fræna (t.o.m. 2019);14.7
Prosent;2017;Flyttet hit;0-4 år;1563;Sunndal;2.2
Prosent;2017;Flyttet hit;0-4 år;1576;Aure;9.1
Prosent;2017;Flyttet hit;0-4 år;1612;;8.6
Prosent;2017;Flyttet hit;0-4 år;1621;;20.8
Prosent;2017;Flyttet hit;0-4 år;1624;Rissa (t.o.m. 2017);7.9
Prosent;2017;Flyttet hit;0-4 år;1633;;64.3
Prosent;2017;Flyttet hit;0-4 år;1648;;11.5
Prosent;2017;Flyttet hit;0-4 år;1653;;7.2
Prosent;2017;Flyttet hit;0-4 år;1664;;7.7
Prosent;2017;Flyttet hit;0-4 år;1703;;4.5
Prosent;2017;Flyttet hit;0-4 år;1711;;3.8
Prosent;2017;Flyttet hit;0-4 år;1739;;100.0
Prosent;2017;Flyttet hit;0-4 år;1804;Bodø;3.4
Prosent;2017;Flyttet hit;0-4 år;1812;Sømna;12.0
Prosent;2017;Flyttet hit;0-4 år;1851;Lødingen;8.8
Prosent;2017;Flyttet hit;0-4 år;1865;Vågan;8.9
Prosent;2017;Flyttet hit;0-4 år;1902;;4.5
Prosent;2017;Flyttet hit;0-4 år;1920;;5.2
Prosent;2017;Flyttet hit;0-4 år;1924;;4.9
Prosent;2017;Flyttet hit;0-4 år;2019;;12.2
Prosent;2017;Flyttet hit;0-4 år;2020;;2.8
Prosent;2017;Flyttet hit;0-4 år;2027;;19.5
Prosent;2017;Flyttet hit;0-4 år;2028;;14.3
Prosent;2017;Flyttet hit;5+ år;0104;Moss (t.o.m. 2019);43.8
Prosent;2017;Flyttet hit;5+ år;0111;;6.1
Prosent;2017;Flyttet hit;5+ år;0121;Rømskog (t.o.m. 2019);0.0
Prosent;2017;Flyttet hit;5+ år;0122;Trøgstad (t.o.m. 2019);16.4
Prosent;2017;Flyttet hit;5+ år;0127;;12.6
Prosent;2017;Flyttet hit;5+ år;0215;;21.2
Prosent;2017;Flyttet hit;5+ år;0226;Sørum (t.o.m. 2019);50.2
Prosent;2017;Flyttet hit;5+ år;0236;;24.8
Prosent;2017;Flyttet hit;5+ år;0437;;11.8
Prosent;2017;Flyttet hit;5+ år;0441;;10.9
Prosent;2017;Flyttet hit;5+ år;0511;;3.3
Prosent;2017;Flyttet hit;5+ år;0512;;0.0
Prosent;2017;Flyttet hit;5+ år;0519;;10.0
Prosent;2017;Flyttet hit;5+ år;0533;;9.1
Prosent;2017;Flyttet hit;5+ år;0619;;3.2
Prosent;2017;Flyttet hit;5+ år;0621;;0.0
Prosent;2017;Flyttet hit;5+ år;0623;;16.6
Prosent;2017;Flyttet hit;5+ år;0626;;39.6
Prosent;2017;Flyttet hit;5+ år;0631;;4.3
Prosent;2017;Flyttet hit;5+ år;0633;;3.8
Prosent;2017;Flyttet hit;5+ år;0701;;39.4
Prosent;2017;Flyttet hit;5+ år;0704;Tønsberg (t.o.m. 2019);43.1
Prosent;2017;Flyttet hit;5+ år;0821;Bø (Telemark)  (t.o.m. 2019);27.6
Prosent;2017;Flyttet hit;5+ år;0828;;4.8
Prosent;2017;Flyttet hit;5+ år;0829;;21.4
Prosent;2017;Flyttet hit;5+ år;0831;;0.0
Prosent;2017;Flyttet hit;5+ år;0833;;9.6
Prosent;2017;Flyttet hit;5+ år;0834;;9.3
Prosent;2017;Flyttet hit;5+ år;0911;;5.0
Prosent;2017;Flyttet hit;5+ år;0938;;0.0
Prosent;2017;Flyttet hit;5+ år;1002;Mandal (t.o.m. 2019);13.2
Prosent;2017;Flyttet hit;5+ år;1003;;8.3
Prosent;2017;Flyttet hit;5+ år;1004;;8.2
Prosent;2017;Flyttet hit;5+ år;1026;;0.0
Prosent;2017;Flyttet hit;5+ år;1027;Audnedal (t.o.m. 2019);0.0
Prosent;2017;Flyttet hit;5+ år;1106;Haugesund;27.5
Prosent;2017;Flyttet hit;5+ år;1111;Sokndal;0.0
Prosent;2017;Flyttet hit;5+ år;1112;Lund;7.3
Prosent;2017;Flyttet hit;5+ år;1120;Klepp;23.4
Prosent;2017;Flyttet hit;5+ år;1124;Sola;31.9
Prosent;2017;Flyttet hit;5+ år;1129;Forsand (t.o.m. 2019);0.0
Prosent;2017;Flyttet hit;5+ år;1133;Hjelmeland;8.3
Prosent;2017;Flyttet hit;5+ år;1141;Finnøy (t.o.m. 2019);9.3
Prosent;2017;Flyttet hit;5+ år;1142;Rennesøy (t.o.m. 2019);8.9
Prosent;2017;Flyttet hit;5+ år;1160;Vindafjord;10.3
Prosent;2017;Flyttet hit;5+ år;1201;;20.3
Prosent;2017;Flyttet hit;5+ år;1216;;6.3
Prosent;2017;Flyttet hit;5+ år;1219;;8.9
Prosent;2017;Flyttet hit;5+ år;1221;;15.5
Prosent;2017;Flyttet hit;5+ år;1227;Jondal (t.o.m. 2019);0.0
Prosent;2017;Flyttet hit;5+ år;1235;Voss (t.o.m. 2019);5.9
Prosent;2017;Flyttet hit;5+ år;1244;;8.3
Prosent;2017;Flyttet hit;5+ år;1246;Fjell (t.o.m. 2019);23.1
Prosent;2017;Flyttet hit;5+ år;1251;;9.0
Prosent;2017;Flyttet hit;5+ år;1253;;22.2
Prosent;2017;Flyttet hit;5+ år;1260;Radøy (t.o.m. 2019);4.5
Prosent;2017;Flyttet hit;5+ år;1265;;0.0
Prosent;2017;Flyttet hit;5+ år;1418;Balestrand (t.o.m. 2019);6.3
Prosent;2017;Flyttet hit;5+ år;1432;Førde (t.o.m. 2019);12.8
Prosent;2017;Flyttet hit;5+ år;1449;;1.6
Prosent;2017;Flyttet hit;5+ år;1505;Kristiansund;7.4
Prosent;2017;Flyttet hit;5+ år;1511;Vanylven;0.0
Prosent;2017;Flyttet hit;5+ år;1514;Sande (Møre og Romsdal);18.8
Prosent;2017;Flyttet hit;5+ år;1515;Herøy (Møre og Romsdal);4.7
Prosent;2017;Flyttet hit;5+ år;1520;Ørsta;6.5
Prosent;2017;Flyttet hit;5+ år;1526;Stordal (t.o.m. 2019);75.0
Prosent;2017;Flyttet hit;5+ år;1528;Sykkylven;15.9
Prosent;2017;Flyttet hit;5+ år;1539;Rauma;9.7
Prosent;2017;Flyttet hit;5+ år;1543;Nesset (t.o.m. 2019);0.0
Prosent;2017;Flyttet hit;5+ år;1545;Midsund (t.o.m. 2019);19.4
Prosent;2017;Flyttet hit;5+ år;1557;Gjemnes;0.0
Prosent;2017;Flyttet hit;5+ år;1560;Tingvoll;3.8
Prosent;2017;Flyttet hit;5+ år;1566;Surnadal;0.0
Prosent;2017;Flyttet hit;5+ år;1567;;0.0
Prosent;2017;Flyttet hit;5+ år;1601;Trondheim (t.o.m. 2019);16.5
Prosent;2017;Flyttet hit;5+ år;1620;;21.7
Prosent;2017;Flyttet hit;5+ år;1627;;8.3
Prosent;2017;Flyttet hit;5+ år;1635;;0.0
Prosent;2017;Flyttet hit;5+ år;1638;;8.4
Prosent;2017;Flyttet hit;5+ år;1644;;0.0
Prosent;2017;Flyttet hit;5+ år;1653;;9.1
Prosent;2017;Flyttet hit;5+ år;1657;;8.0
Prosent;2017;Flyttet hit;5+ år;1662;;10.9
Prosent;2017;Flyttet hit;5+ år;1665;;0.0
Prosent;2017;Flyttet hit;5+ år;1702;;8.5
Prosent;2017;Flyttet hit;5+ år;1714;;12.3
Prosent;2017;Flyttet hit;5+ år;1721;;8.1
Prosent;2017;Flyttet hit;5+ år;1725;;25.0
Prosent;2017;Flyttet hit;5+ år;1740;;0.0
Prosent;2017;Flyttet hit;5+ år;1743;;0.0
Prosent;2017;Flyttet hit;5+ år;1744;;3.4
Prosent;2017;Flyttet hit;5+ år;1755;;0.0
Prosent;2017;Flyttet hit;5+ år;1805;Narvik (t.o.m. 2019);11.1
Prosent;2017;Flyttet hit;5+ år;1813;Brønnøy;1.8
Prosent;2017;Flyttet hit;5+ år;1827;Dønna;14.3
Prosent;2017;Flyttet hit;5+ år;1832;Hemnes;3.8
Prosent;2017;Flyttet hit;5+ år;1867;Bø (Nordland);2.9
Prosent;2017;Flyttet hit;5+ år;1870;Sortland;8.3
Prosent;2017;Flyttet hit;5+ år;1874;Moskenes;0.0
Prosent;2017;Flyttet hit;5+ år;1911;;6.3
Prosent;2017;Flyttet hit;5+ år;1917;;7.8
Prosent;2017;Flyttet hit;5+ år;1923;;2.0
Prosent;2017;Flyttet hit;5+ år;1928;Torsken (t.o.m. 2019);0.0
Prosent;2017;Flyttet hit;5+ år;1929;Berg (t.o.m. 2019);0.0
Prosent;2017;Flyttet hit;5+ år;1938;;0.0
Prosent;2017;Flyttet hit;5+ år;1940;;0.0
Prosent;2017;Flyttet hit;5+ år;1941;;12.9
Prosent;2017;Flyttet hit;5+ år;1942;;2.7
Prosent;2017;Flyttet hit;5+ år;2002;;0.0
Prosent;2017;Flyttet hit;5+ år;2014;;0.0
Prosent;2017;Flyttet hit;5+ år;2015;;27.3
Prosent;2017;Flyttet hit;Alle;0125;Eidsberg (t.o.m. 2019);49.5
Prosent;2017;Flyttet hit;Alle;0135;;28.7
Prosent;2017;Flyttet hit;Alle;0211;;47.7
Prosent;2017;Flyttet hit;Alle;0219;;39.9
Prosent;2017;Flyttet hit;Alle;0221;Aurskog-Høland (t.o.m. 2019);28.4
Prosent;2017;Flyttet hit;Alle;0233;;42.4
Prosent;2017;Flyttet hit;Alle;0415;;15.9
Prosent;2017;Flyttet hit;Alle;0419;;32.6
Prosent;2017;Flyttet hit;Alle;0420;;27.7
Prosent;2017;Flyttet hit;Alle;0425;;12.9
Prosent;2017;Flyttet hit;Alle;0428;;7.1
Prosent;2017;Flyttet hit;Alle;0429;;33.3
Prosent;2017;Flyttet hit;Alle;0438;;24.3
Prosent;2017;Flyttet hit;Alle;0441;;10.9
Prosent;2017;Flyttet hit;Alle;0517;;16.8
Prosent;2017;Flyttet hit;Alle;0521;;15.3
Prosent;2017;Flyttet hit;Alle;0528;;15.5
Prosent;2017;Flyttet hit;Alle;0532;;26.7
Prosent;2017;Flyttet hit;Alle;0538;;18.7
Prosent;2017;Flyttet hit;Alle;0612;;30.2
Prosent;2017;Flyttet hit;Alle;0615;;7.9
Prosent;2017;Flyttet hit;Alle;0617;;18.0
Prosent;2017;Flyttet hit;Alle;0618;;3.3
Prosent;2017;Flyttet hit;Alle;0627;Røyken (t.o.m. 2019);36.2
Prosent;2017;Flyttet hit;Alle;0701;;43.1
Prosent;2017;Flyttet hit;Alle;0704;Tønsberg (t.o.m. 2019);47.2
Prosent;2017;Flyttet hit;Alle;0710;;40.1
Prosent;2017;Flyttet hit;Alle;0713;Sande (Vestfold) (t.o.m. 2019);29.6
Prosent;2017;Flyttet hit;Alle;0723;Tjøme (t.o.m. 2017);19.0
Prosent;2017;Flyttet hit;Alle;0817;;7.6
Prosent;2017;Flyttet hit;Alle;0827;;0.0
Prosent;2017;Flyttet hit;Alle;0912;;29.3
Prosent;2017;Flyttet hit;Alle;0937;;31.1
Prosent;2017;Flyttet hit;Alle;1037;;4.7
Prosent;2017;Flyttet hit;Alle;1101;Eigersund;16.3
Prosent;2017;Flyttet hit;Alle;1102;Sandnes (t.o.m. 2019);42.2
Prosent;2017;Flyttet hit;Alle;1130;Strand;16.0
Prosent;2017;Flyttet hit;Alle;1133;Hjelmeland;16.5
Prosent;2017;Flyttet hit;Alle;1141;Finnøy (t.o.m. 2019);44.2
Prosent;2017;Flyttet hit;Alle;1142;Rennesøy (t.o.m. 2019);23.8
Prosent;2017;Flyttet hit;Alle;1228;Odda (t.o.m. 2019);9.0
Prosent;2017;Flyttet hit;Alle;1235;Voss (t.o.m. 2019);9.5
Prosent;2017;Flyttet hit;Alle;1244;;30.6
Prosent;2017;Flyttet hit;Alle;1251;;33.6
Prosent;2017;Flyttet hit;Alle;1253;;34.7
Prosent;2017;Flyttet hit;Alle;1263;Lindås (t.o.m. 2019);33.2
Prosent;2017;Flyttet hit;Alle;1266;;0.0
Prosent;2017;Flyttet hit;Alle;1401;Flora (t.o.m. 2019);12.0
Prosent;2017;Flyttet hit;Alle;1411;;36.1
Prosent;2017;Flyttet hit;Alle;1412;;41.7
Prosent;2017;Flyttet hit;Alle;1413;;16.7
Prosent;2017;Flyttet hit;Alle;1416;;3.1
Prosent;2017;Flyttet hit;Alle;1417;;4.3
Prosent;2017;Flyttet hit;Alle;1432;Førde (t.o.m. 2019);16.3
Prosent;2017;Flyttet hit;Alle;1445;;7.1
Prosent;2017;Flyttet hit;Alle;1449;;7.2
Prosent;2017;Flyttet hit;Alle;1524;Norddal (t.o.m. 2019);0.0
Prosent;2017;Flyttet hit;Alle;1525;Stranda;66.1
Prosent;2017;Flyttet hit;Alle;1539;Rauma;74.2
Prosent;2017;Flyttet hit;Alle;1543;Nesset (t.o.m. 2019);16.3
Prosent;2017;Flyttet hit;Alle;1557;Gjemnes;37.5
Prosent;2017;Flyttet hit;Alle;1576;Aure;9.1
Prosent;2017;Flyttet hit;Alle;1621;;31.3
Prosent;2017;Flyttet hit;Alle;1624;Rissa (t.o.m. 2017);15.8
Prosent;2017;Flyttet hit;Alle;1635;;9.4
Prosent;2017;Flyttet hit;Alle;1638;;12.4
Prosent;2017;Flyttet hit;Alle;1644;;36.8
Prosent;2017;Flyttet hit;Alle;1653;;16.4
Prosent;2017;Flyttet hit;Alle;1664;;20.0
Prosent;2017;Flyttet hit;Alle;1703;;11.8
Prosent;2017;Flyttet hit;Alle;1718;Leksvik (t.o.m. 2017);34.4
Prosent;2017;Flyttet hit;Alle;1740;;0.0
Prosent;2017;Flyttet hit;Alle;1743;;45.0
Prosent;2017;Flyttet hit;Alle;1744;;3.4
Prosent;2017;Flyttet hit;Alle;1804;Bodø;15.6
Prosent;2017;Flyttet hit;Alle;1812;Sømna;12.0
Prosent;2017;Flyttet hit;Alle;1816;Vevelstad;47.1
Prosent;2017;Flyttet hit;Alle;1818;Herøy (Nordland);11.8
Prosent;2017;Flyttet hit;Alle;1825;Grane;20.7
Prosent;2017;Flyttet hit;Alle;1832;Hemnes;18.8
Prosent;2017;Flyttet hit;Alle;1840;Saltdal;11.2
Prosent;2017;Flyttet hit;Alle;1849;Hamarøy (t.o.m. 2019);8.1
Prosent;2017;Flyttet hit;Alle;1851;Lødingen;8.8
Prosent;2017;Flyttet hit;Alle;1865;Vågan;14.6
Prosent;2017;Flyttet hit;Alle;1902;;23.4
Prosent;2017;Flyttet hit;Alle;1920;;5.2
Prosent;2017;Flyttet hit;Alle;1924;;11.3
Prosent;2017;Flyttet hit;Alle;1938;;40.0
Prosent;2017;Flyttet hit;Alle;1939;;10.5
Prosent;2017;Flyttet hit;Alle;1941;;35.3
Prosent;2017;Flyttet hit;Alle;1942;;11.5
Prosent;2017;Flyttet hit;Alle;2020;;6.5
Prosent;2017;Flyttet hit;Alle;2027;;26.8
Prosent;2017;Flyttet hit;Alle;2028;;31.4
Prosent;2017;Flyttet hit;Alle;2030;;16.0
Personer;2017;Uoppgitt;0-4 år;0101;;0
Personer;2017;Uoppgitt;0-4 år;0105;;0
Personer;2017;Uoppgitt;0-4 år;0118;;0
Personer;2017;Uoppgitt;0-4 år;0119;;0
Personer;2017;Uoppgitt;0-4 år;0124;Askim (t.o.m. 2019);0
Personer;2017;Uoppgitt;0-4 år;0128;;0
Personer;2017;Uoppgitt;0-4 år;0135;;0
Personer;2017;Uoppgitt;0-4 år;0214;;0
Personer;2017;Uoppgitt;0-4 år;0219;;0
Personer;2017;Uoppgitt;0-4 år;0220;Asker (t.o.m. 2019);0
Personer;2017;Uoppgitt;0-4 år;0227;Fet (t.o.m. 2019);0
Personer;2017;Uoppgitt;0-4 år;0231;Skedsmo (t.o.m. 2019);0
Personer;2017;Uoppgitt;0-4 år;0233;;0
Personer;2017;Uoppgitt;0-4 år;0238;;0
Personer;2017;Uoppgitt;0-4 år;0301;Oslo;4
Personer;2017;Uoppgitt;0-4 år;0412;;0
Personer;2017;Uoppgitt;0-4 år;0426;;0
Personer;2017;Uoppgitt;0-4 år;0427;;0
Personer;2017;Uoppgitt;0-4 år;0430;;0
Personer;2017;Uoppgitt;0-4 år;0438;;0
Personer;2017;Uoppgitt;0-4 år;0439;;0
Personer;2017;Uoppgitt;0-4 år;0501;;0
Personer;2017;Uoppgitt;0-4 år;0502;;0
Personer;2017;Uoppgitt;0-4 år;0515;;0
Personer;2017;Uoppgitt;0-4 år;0520;;0
Personer;2017;Uoppgitt;0-4 år;0538;;0
Personer;2017;Uoppgitt;0-4 år;0543;;0
Personer;2017;Uoppgitt;0-4 år;0612;;0
Personer;2017;Uoppgitt;0-4 år;0615;;0
Personer;2017;Uoppgitt;0-4 år;0618;;0
Personer;2017;Uoppgitt;0-4 år;0620;;0
Personer;2017;Uoppgitt;0-4 år;0702;Holmestrand (t.o.m. 2017);0
Personer;2017;Uoppgitt;0-4 år;0728;Lardal (t.o.m. 2017);0
Personer;2017;Uoppgitt;0-4 år;0815;;0
Personer;2017;Uoppgitt;0-4 år;0826;;0
Personer;2017;Uoppgitt;0-4 år;0830;;0
Personer;2017;Uoppgitt;0-4 år;0904;;0
Personer;2017;Uoppgitt;0-4 år;0928;;0
Personer;2017;Uoppgitt;0-4 år;1001;Kristiansand (t.o.m. 2019);3
Personer;2017;Uoppgitt;0-4 år;1032;Lyngdal (t.o.m. 2019);0
Personer;2017;Uoppgitt;0-4 år;1034;;0
Personer;2017;Uoppgitt;0-4 år;1121;Time;0
Personer;2017;Uoppgitt;0-4 år;1122;Gjesdal;0
Personer;2017;Uoppgitt;0-4 år;1127;Randaberg;0
Personer;2017;Uoppgitt;0-4 år;1149;Karmøy;0
Personer;2017;Uoppgitt;0-4 år;1224;;0
Personer;2017;Uoppgitt;0-4 år;1228;Odda (t.o.m. 2019);0
Personer;2017;Uoppgitt;0-4 år;1238;;0
Personer;2017;Uoppgitt;0-4 år;1242;;0
Personer;2017;Uoppgitt;0-4 år;1245;Sund (t.o.m. 2019);0
Personer;2017;Uoppgitt;0-4 år;1247;;0
Personer;2017;Uoppgitt;0-4 år;1259;Øygarden (t.o.m. 2019);0
Personer;2017;Uoppgitt;0-4 år;1412;;0
Personer;2017;Uoppgitt;0-4 år;1416;;4
Personer;2017;Uoppgitt;0-4 år;1428;;0
Personer;2017;Uoppgitt;0-4 år;1429;;0
Personer;2017;Uoppgitt;0-4 år;1516;Ulstein;0
Personer;2017;Uoppgitt;0-4 år;1517;Hareid;0
Personer;2017;Uoppgitt;0-4 år;1519;Volda (t.o.m. 2019);3
Personer;2017;Uoppgitt;0-4 år;1523;Ørskog (t.o.m. 2019);0
Personer;2017;Uoppgitt;0-4 år;1524;Norddal (t.o.m. 2019);0
Personer;2017;Uoppgitt;0-4 år;1532;Giske;0
Personer;2017;Uoppgitt;0-4 år;1534;Haram (t.o.m. 2019);0
Personer;2017;Uoppgitt;0-4 år;1535;Vestnes;0
Personer;2017;Uoppgitt;0-4 år;1547;Aukra;0
Personer;2017;Uoppgitt;0-4 år;1548;Fræna (t.o.m. 2019);0
Personer;2017;Uoppgitt;0-4 år;1551;Eide (t.o.m. 2019);0
Personer;2017;Uoppgitt;0-4 år;1554;Averøy;0
Personer;2017;Uoppgitt;0-4 år;1576;Aure;0
Personer;2017;Uoppgitt;0-4 år;1612;;0
Personer;2017;Uoppgitt;0-4 år;1617;;0
Personer;2017;Uoppgitt;0-4 år;1621;;0
Personer;2017;Uoppgitt;0-4 år;1624;Rissa (t.o.m. 2017);0
Personer;2017;Uoppgitt;0-4 år;1634;;0
Personer;2017;Uoppgitt;0-4 år;1636;;0
Personer;2017;Uoppgitt;0-4 år;1648;;0
Personer;2017;Uoppgitt;0-4 år;1711;;0
Personer;2017;Uoppgitt;0-4 år;1717;;0
Personer;2017;Uoppgitt;0-4 år;1724;;0
Personer;2017;Uoppgitt;0-4 år;1750;;0
Personer;2017;Uoppgitt;0-4 år;1756;;0
Personer;2017;Uoppgitt;0-4 år;1812;Sømna;0
Personer;2017;Uoppgitt;0-4 år;1833;Rana;0
Personer;2017;Uoppgitt;0-4 år;1850;Tysfjord (t.o.m. 2019);0
Personer;2017;Uoppgitt;0-4 år;1859;Flakstad;0
Personer;2017;Uoppgitt;0-4 år;1860;Vestvågøy;0
Personer;2017;Uoppgitt;0-4 år;1866;Hadsel;0
Personer;2017;Uoppgitt;0-4 år;1868;Øksnes;0
Personer;2017;Uoppgitt;0-4 år;1903;;0
Personer;2017;Uoppgitt;0-4 år;1919;;0
Personer;2017;Uoppgitt;0-4 år;1920;;0
Personer;2017;Uoppgitt;0-4 år;1922;;0
Personer;2017;Uoppgitt;0-4 år;1924;;0
Personer;2017;Uoppgitt;0-4 år;1927;Tranøy (t.o.m. 2019);0
Personer;2017;Uoppgitt;0-4 år;2019;;0
Personer;2017;Uoppgitt;0-4 år;2028;;0
Personer;2017;Uoppgitt;5+ år;0111;;0
Personer;2017;Uoppgitt;5+ år;0125;Eidsberg (t.o.m. 2019);0
Personer;2017;Uoppgitt;5+ år;0135;;0
Personer;2017;Uoppgitt;5+ år;0213;Ski (t.o.m. 2019);0
Personer;2017;Uoppgitt;5+ år;0221;Aurskog-Høland (t.o.m. 2019);0
Personer;2017;Uoppgitt;5+ år;0228;;0
Personer;2017;Uoppgitt;5+ år;0233;;0
Personer;2017;Uoppgitt;5+ år;0418;;0
Personer;2017;Uoppgitt;5+ år;0420;;0
Personer;2017;Uoppgitt;5+ år;0425;;0
Personer;2017;Uoppgitt;5+ år;0428;;0
Personer;2017;Uoppgitt;5+ år;0429;;0
Personer;2017;Uoppgitt;5+ år;0438;;0
Personer;2017;Uoppgitt;5+ år;0439;;0
Personer;2017;Uoppgitt;5+ år;0441;;0
